Sigla,Código,Município,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,
PR,4108205,Formosa do Oeste,36.1192163338,29.2023901589,24.6966952306,29.9720553885,35.5423609163,35.9606819005,39.0678291646,40.5014264571,29.0882151194,17.3477341338,16,31.3888865277,30.7896320582,33.4136857887,29.5072125702,40.4617330084,45.6756556875,23.2528929469,29.2801961077,69.6717704059,61.2146964868837,68.6206715192564,61.914041708703,71.5510803715479,81.9317914202956,
PR,4108304,Foz do Iguaçu,51.9213734799,50.0612402722,41.7944073134,44.9580830829,49.4502412747,89.1824911134,94.3016566043,78.4715137607,72.1387734962,62.8855362349,58,49.8529374264,52.1713209875,64.4406797354,64.9158676545,60.3497034701,101.5014570834,22.029056476,22.2529490419,21.9128955309,24.2747934344539,26.141208197812,28.3772691164889,28.6204321486191,970.57660605581,
PR,4108320,Francisco Alves,4.5149020417,4.1717700228,3.7994915739,6.6604567529,4.6359601195,2.876854552,2.6943330459,3.7970087303,4.6541144191,2.1684667667,2,2.7696076348,2.5658026715,3.1822557894,2.950721257,2.7431683396,38.0630464063,36.7150941266,61.4884118262,55.6250425015,54.8821416778957,28.0084373547985,21.9278897718323,16.7633959727626,19.3012393249735,
PR,4108403,Francisco Beltrão,182.85353269,214.8461561688,227.9694944368,376.3158065451,326.0625284056,319.3308552768,290.9879689503,254.3995849339,252.4857072367,301.416880574,585,567.7695651339,578.1608686488,388.2352063069,365.1517555565,164.5901003731,314.0201328519,278.4227971269,257.6657257479,235.9850287943,262.273311672252,275.416300655519,497.032168161532,233.052090353042,850.830141672301,
PR,4108452,Foz do Jordão,2.2574510209,4.1717700228,1.899745787,6.6604567529,6.1812801594,2.876854552,9.4301656604,8.8596870374,8.1447002334,11.926567217,2,9.2320254493,5.131605343,5.5689476315,5.1637621998,7.5437129338,8.246993388,11.014528238,11.1264745209,25.8459793441,35.3567643501828,31.7428956687717,31.3869794773286,26.5761155665749,33.8756445295453,
PR,4108502,General Carneiro,282.1813776079,287.852131566,569.923736092,457.9064017697,417.2364107561,372.5526644897,427.0517877652,412.608282032,333.9327095712,417.4298525935,450,415.44114522,389.1467385136,373.1194913072,390.9705665555,456.0517364506,365.4052455004,391.627670684,421.6348239512,347.2351137974,554.098545786447,840.253120643956,1006.10317776642,1379.91369287985,1654.39194214058,
PR,4108551,Godoy Moreira,,6.257655034,9.498728935,13.320913506,15.4532003983,12.9458454842,17.5131647979,16.4537044983,13.9623432573,14.0950339837,10,8.3088229044,5.9868729002,6.3645115788,5.1637621998,8.9152971035,4.4406887474,3.6715094127,2.3424156886,14.6085970206,11.0819709157289,9.33614578493284,25.7975173786262,57.2408642972383,68.932997589191,
PR,4108601,Goioerê,22.5745102086,6.257655034,7.5989831478,8.3255709412,12.3625603186,224.3946550594,48.497994825,86.0655312213,88.4281739631,100.8337046525,70,96.936267218,119.7374580042,152.7482778912,141.6346203371,171.448021222,178.8963181096,172.5609423952,192.0780864666,139.9054099281,88.1280544250825,120.436280625634,103.190069514505,37.6154251096137,32.3000331560781,
PR,4108650,Goioxim,40.6341183755,43.8035852383,28.4961868047,108.2324222364,97.3551625097,31.6454000725,66.0111596231,53.1581222251,51.1952586102,37.9481684176,21,58.1617603308,32.5001671726,33.4136857887,42.0477779126,54.1775747062,52.0194967553,65.4752511925,64.416431437,91.0227968207,121.373967172269,126.971582675087,103.190069514505,97.3094693053051,142.198926455417,
PR,4108700,Grandes Rios,,4.1717700228,3.7994915739,1.6651141883,1.5453200397,2.876854552,12.1244987063,5.0626783071,8.1447002334,23.8531344339,21,4.6160127247,10.2632106861,7.1600755262,9.5898440853,8.9152971035,8.8813774948,17.1337105924,8.7840588323,7.8661676265,7.38798061048596,7.46891662794627,4.72954485274814,12.2658994922653,29.5427132525104,
PR,4108809,Guaíra,60.9511775633,45.8894702497,36.0951699525,51.6185398358,46.3596011952,21.5764091403,24.2489974126,31.6417394197,45.3776155863,23.8531344339,18,14.7712407189,13.6842809148,17.5024068417,26.5564913132,30.86064382,30.450437125,208.0522000509,193.2492943109,235.9850287943,226.38883442132,268.414191316819,438.557795436646,915.853828755813,951.275366730836,
PR,4108908,Guairaçá,22.5745102086,16.6870800907,18.9974578697,13.320913506,13.9078803586,14.3842727601,13.4716652292,17.7193740751,12.7988146526,6.5054003002,11,12.9248356291,12.8290133576,11.9334592103,11.0652047138,10.9726733582,11.4189139219,15.9098741215,23.4241568862,11.2373823235,21.6362289307089,18.6722915698657,25.7975173786262,23.3052090353042,23.6341706020083,
PR,4108957,Guamiranga,20.3170591878,18.7729651022,11.3984747219,29.9720553885,24.7251206375,25.8916909685,25.5961639355,25.3133915357,20.943514886,23.8531344339,18,17.5408483537,20.5264213721,119.3345921025,134.2578171945,107.6693573274,91.3513113751,159.0987412154,176.2667805685,143.8384937413,166.229563735934,139.108572195499,1169.48745449772,883.144763443105,842.164279118231,
PR,4109005,Guapirama,9.0298040835,6.257655034,5.6992373609,4.9953425648,4.6359601195,2.876854552,4.0414995688,3.7970087303,3.4905858143,1.0842333834,1,0.9232025449,35.9212374013,46.9382728937,29.5072125702,26.0600992257,29.8160530183,73.4301882533,83.1557569459,61.2437336633,50.1327255711547,67.2202496515165,66.6435865614511,90.7676562427636,64.6000663121562,
PR,4109104,Guaporema,2.2574510209,4.1717700228,3.7994915739,1.6651141883,3.0906400797,2.876854552,4.0414995688,,2.3270572096,2.1684667667,3,1.8464050899,4.2763377859,3.9778197368,4.4260818855,3.4289604244,3.8063046406,3.6715094127,2.9280196108,3.3712146971,3.69399030524298,4.20126560321978,4.29958622977104,4.08863316408845,5.90854265050209,
PR,4109203,Guaraci,6.7723530626,6.257655034,5.6992373609,11.6557993177,12.3625603186,12.9458454842,12.1244987063,13.9223653446,12.7988146526,10.8423338336,11,11.0784305392,5.9868729002,3.1822557894,6.6391228283,5.4863366791,5.0750728542,3.6715094127,1.7568117665,3.3712146971,5.80484190823897,5.13488018171306,6.01942072167945,6.13294974613267,7.09025118060251,
PR,4109302,Guaraniaçu,79.0107857302,58.4047803179,55.0926278223,59.9441107771,61.8128015935,84.8672092852,57.9281604856,284.7756547768,322.2974235234,306.8380474908,231,284.3463838394,76.1188125884,77.169702893,70.0796298543,106.9835652425,116.0922915392,15.2979558861,26.3521764969,26.4078484603,87.0726286235845,80.2908537504225,277.753270443209,337.312236037297,294.639326838371,
PR,4109401,Guarapuava,130.9321592101,133.4966407262,85.4885604139,144.8649343781,67.9940817527,23.0148364165,68.705492669,67.0804875696,70.9752448914,78.0648036019,48,70.1633934149,37.6317725156,42.1648892096,60.489785769,82.2950501866,95.1576160157,128.5028294432,153.4282276044,201.7110127075,284.964966404458,284.752446440452,244.646456473972,396.188553600171,589.278653676742,
PR,4109500,Guaraqueçaba,18.0596081669,12.5153100682,26.5964410175,14.9860276944,15.4532003983,20.1379818642,20.2074978438,20.2507132286,17.4529290717,26.0216012006,22,18.4640508987,106.0531770894,31.0269939467,36.8840157128,37.032772584,60.9008742501,73.4301882533,128.832862874,71.3573777545,62.2701222883817,60.2181403128168,128.987586893131,196.254391876246,61.0549407218549,
PR,4109609,Guaratuba,,,,,,,,,15.1258718621,17.3477341338,18,14.7712407189,11.1184782432,12.7290231576,16.9666472279,22.6311388013,26.6441324844,37.3270123621,64.416431437,50.0063513398,49.6050126704057,40.1454268752112,48.5853243964127,81.772663281769,29.9366160958772,
PR,4109658,Honório Serpa,85.7831387928,79.2636304312,106.3857640706,64.9394533419,98.9004825496,100.6899093215,87.5658239898,74.6745050304,37.2329153529,37.9481684176,35,36.9281017973,29.0790969439,27.8447381573,30.9825731987,29.4890596502,26.0097483776,52.0130500127,25.1809686526,25.284110228,29.5519224419438,41.5458487429512,44.2857381666417,56.8320009808294,57.1159122881868,
PR,4109708,Ibaiti,29.3468632712,8.3435400454,9.498728935,179.8323323314,168.4398843421,92.0593456654,129.3279862002,121.5042793715,129.1516751303,210.3412763718,208,199.4117497056,201.8431434928,238.669184205,236.0577005618,230.4261405224,229.6470466513,342.6742118485,721.4640320942,605.6949072388,429.030588308935,325.36468060491,366.75470539947,486.956209842934,372.632089824998,
PR,4109757,Ibema,2.2574510209,2.0858850114,1.899745787,1.6651141883,1.5453200397,2.876854552,2.6943330459,41.7670960339,40.7235011672,40.1166351843,29,34.1584941625,21.3816889293,20.6846626311,19.9173684849,32.9180200746,29.1816689115,18.3575470633,31.6226117963,12.9229896721,13.1928225187249,11.6701822311661,12.8987586893131,12.6747628086742,14.180502361205,
PR,4109807,Ibiporã,2.2574510209,2.0858850114,,,,1.4384272761,1.3471665229,1.2656695768,1.1635286048,1.0842333834,,,11.9737458004,11.1378952629,10.3275243996,10.9726733582,9.5157616016,16.521792357,15.225701976,16.8560734853,27.4410708389479,25.2075936193187,27.9473104935118,30.2558854142545,34.2695473729121,
PR,4109906,Icaraíma,20.3170591878,18.7729651022,18.9974578697,21.6464844473,23.1798005975,21.5764091403,9.4301656604,24.0477219588,20.943514886,19.5162009005,11,11.0784305392,13.6842809148,13.524587105,14.0159259709,13.0300496129,55.1914172891,52.0130500127,127.6616550297,121.3637290942,115.041412363281,56.0168747095971,48.5853243964127,32.7090653127076,45.6927298305495,
PR,4110003,Iguaraçu,2.2574510209,2.0858850114,3.7994915739,9.9906851296,10.8172402789,10.0689909322,9.4301656604,8.8596870374,8.1447002334,8.6738670669,8,8.3088229044,7.6974080146,6.3645115788,13.2782456566,12.344257528,12.6876821354,10.4026100025,10.5408705988,13.4848587882,11.6096838164779,11.6701822311661,12.8987586893131,17.1722592891715,14.5744052045718,
PR,4110052,Iguatu,2.2574510209,2.0858850114,3.7994915739,3.3302283765,3.0906400797,4.3152818282,2.6943330459,10.1253566143,73.302302101,73.7278700685,61,73.8562035947,64.145066788,42.9604531569,106.2259652528,65.8360401493,38.6974305131,23.8648111823,17.5681176646,14.6085970206,14.7759612209719,14.9378332558925,16.3384276731299,13.083626125083,13.7865995178382,
PR,4110078,Imbaú,54.1788245007,66.7483203632,75.9898314789,88.2510519775,35.5423609163,34.5222546246,35.0263295959,22.7820523822,52.358787215,45.5378021011,42,27.696076348,42.7633778586,59.6672960513,97.3738014817,260.6009922575,366.6740137139,398.3587712739,357.8039964363,279.8108198561,297.630076022434,381.848362603753,377.07371235092,316.869070216855,298.972258115406,
PR,4110102,Imbituva,110.6151000223,146.0119507944,81.6890688398,149.8602769429,123.6256031869,126.58160029,132.0223192461,120.2386097947,98.8999314061,86.7386706688,80,80.3186214092,65.0003343451,71.6007552615,73.7680314256,58.2923272155,49.4819603282,146.8603765065,164.5547021254,180.921855409,197.892337780874,175.986348045984,181.442538896338,243.273673263263,288.336881344502,
PR,4110201,Inácio Martins,69.9809816468,75.0918604086,51.2931362484,116.5579931777,80.3566420716,53.2218092129,192.6448127774,178.4594103269,175.6928193214,164.8034742707,90,83.088229044,63.2897992308,358.0037763076,312.0387729301,363.4698049907,327.9765832008,418.5520730436,419.2924082625,406.231370996,237.470805337049,229.202379020101,155.645021517712,147.599657223593,519.951753244184,
PR,4110300,Inajá,,,,,,,,,,,1,4.6160127247,8.5526755717,3.9778197368,2.950721257,3.4289604244,2.5375364271,2.4476729418,2.3424156886,2.2474764647,2.11085160299599,2.33403644623321,2.57975173786262,2.86204321486191,3.15122274693445,
PR,4110409,Indianópolis,2.2574510209,4.1717700228,3.7994915739,1.6651141883,1.5453200397,,,,,,,,,,2.2130409428,2.0573762547,3.1719205339,4.2834276481,3.5136235329,3.9330838132,4.74941610674097,4.66807289246642,5.58946209870235,6.13294974613267,14.9683080479386,
PR,4110508,Ipiranga,92.5554918554,50.0612402722,98.7867809226,84.9208236008,100.4458025894,90.6209183893,102.3846557417,37.9700873036,27.9246865147,95.4125377357,131,171.7156733576,123.1585282329,172.637376575,166.7157510218,208.480793806,215.6905963023,22.6409747114,41.577878473,39.3308381324,41.1616062584218,42.9462706106911,34.3966898381683,62.1472240941444,59.8732321917545,
PR,4110607,Iporã,15.802157146,14.6011950793,15.1979662958,16.6511418825,18.543840478,15.8227000363,6.7358326145,7.5940174608,6.9811716287,6.5054003002,4,3.6928101797,4.2763377859,3.9778197368,3.6884015713,3.4289604244,16.4939867761,28.1482388304,42.7490863173,40.4545763647,31.1350611441908,25.6744009085653,23.6477242637407,16.7633959727626,22.0585592285411,
PR,4110656,Iracema do Oeste,2.2574510209,,,1.6651141883,1.5453200397,1.4384272761,1.3471665229,1.2656695768,1.1635286048,5.4211669168,2,3.6928101797,4.2763377859,7.9556394735,8.1144834568,11.6584654431,3.8063046406,22.6409747114,28.1089882634,28.655324925,27.9687837396968,70.487900676243,61.914041708703,63.7826773597798,31.1183246259777,
PR,4110706,Irati,167.0513755439,154.3554908398,81.6890688398,166.5114188254,139.0788035854,151.0348639823,154.9241501355,158.2086970981,151.2587186211,177.814274871,151,147.7124071893,128.2901335759,409.7154328853,361.4633539852,315.4643590485,286.1072321539,514.0113177728,576.8198633221,566.9259382226,546.182852275212,537.761997212132,483.703450849242,611.659521347632,645.212857434828,
PR,4110805,Iretama,49.663922459,45.8894702497,41.7944073134,39.9627405181,40.1783210358,4.3152818282,4.0414995688,3.7970087303,2.3270572096,2.1684667667,2,1.8464050899,40.1975751871,58.8717321039,75.9810723683,80.9234660168,87.5450067345,94.8473264938,39.2354627843,53.3775660368,126.651096179759,70.0210933869963,69.6532969222908,77.6840301176805,89.8098482876317,
PR,4110904,Itaguajé,2.2574510209,2.0858850114,1.899745787,1.6651141883,3.0906400797,2.876854552,2.6943330459,,4.6541144191,4.3369335334,3,0.9232025449,1.7105351143,1.5911278947,1.4753606285,1.3715841698,1.2687682135,1.8357547063,1.7568117665,1.6856073485,2.11085160299599,1.86722915698657,1.71983449190842,1.63545326563538,1.96951421683403,
PR,4110953,Itaipulândia,63.2086285842,60.490665329,45.5938988873,51.6185398358,92.7192023902,92.0593456654,94.3016566043,83.5341920679,77.9564165201,72.6436366851,68,27.696076348,32.5001671726,31.0269939467,28.769532256,39.0901488386,29.8160530183,40.3866035393,40.9922745508,47.758874875,54.3544287771467,62.5521767590501,46.4355312815272,45.7926914377906,72.4781231794923,
PR,4111001,Itambaracá,4.5149020417,4.1717700228,1.899745787,3.3302283765,1.5453200397,1.4384272761,1.3471665229,1.2656695768,1.1635286048,,4,3.6928101797,3.4210702287,3.9778197368,3.6884015713,4.1147525093,5.0750728542,11.014528238,18.1537215868,13.4848587882,10.5542580149799,,9.88904832847339,24.5317989845307,20.0890450117071,
PR,4111100,Itambé,,,1.899745787,6.6604567529,3.0906400797,2.876854552,2.6943330459,3.7970087303,4.6541144191,4.3369335334,5,4.6160127247,4.2763377859,8.7512034209,8.1144834568,8.9152971035,9.5157616016,7.9549370608,8.7840588323,10.6755132074,8.44340641198395,8.40253120643956,6.01942072167945,5.72408642972383,5.51463980713528,
PR,4111209,Itapejara d'Oeste,148.991767377,137.668410749,174.7766124015,113.2277648012,171.5305244218,189.8724004348,168.3958153648,143.0206621767,70.9752448914,71.5594033017,66,69.24019087,68.4214045738,85.1253423665,45.7361794838,42.5191092631,46.9444239011,51.4011317773,59.1459961376,59.5581263148,64.3809738913776,73.7555517009695,74.382841775039,78.0928934340894,79.5683743600948,
PR,4111258,Itaperuçu,13.5447061252,12.5153100682,13.2982205089,11.6557993177,12.3625603186,20.1379818642,17.5131647979,16.4537044983,17.4529290717,18.4319675171,24,35.0816967075,32.5001671726,31.822557894,31.720253513,30.1748517351,28.5472848047,7.3430188253,7.612850988,7.3042985103,6.86026770973696,11.6701822311661,13.7586759352673,17.1722592891715,14.9683080479386,
PR,4111308,Itaúna do Sul,13.5447061252,10.4294250568,11.3984747219,6.6604567529,6.1812801594,10.0689909322,9.4301656604,12.656695768,9.3082288382,4.3369335334,5,5.5392152696,5.131605343,4.7733836841,3.6884015713,2.7431683396,3.1719205339,3.6715094127,4.0992274551,4.4949529294,4.74941610674097,4.20126560321978,2.14979311488552,3.6797698476796,4.72683412040167,
PR,4111407,Ivaí,218.9727490238,129.3248707037,283.0621222591,284.7345261912,293.610807569,260.3553369599,286.9464693817,101.2535661428,61.6670160532,171.3088745709,216,212.3365853346,240.3301835655,414.4888165694,368.8401571278,288.032675653,263.9037884169,323.0928283143,363.6600356579,325.3222182665,356.206208005573,363.176071033888,342.677022512752,403.139229979121,443.140698787657,
PR,4111506,Ivaiporã,18.0596081669,12.5153100682,1.899745787,1.6651141883,4.6359601195,5.7537091041,4.0414995688,5.0626783071,2.3270572096,4.3369335334,25,28.6192788929,17.9606187006,19.0935347364,11.0652047138,19.8879704618,15.2252185625,14.6860376507,25.7665725748,20.2272881824,15.3036741217209,11.6701822311661,10.7489655744276,10.63044622663,110.292796142706,
PR,4111555,Ivaté,18.0596081669,16.6870800907,17.0977120828,18.3162560708,21.6344805578,18.6995545883,6.7358326145,7.5940174608,6.9811716287,6.5054003002,4,3.6928101797,3.4210702287,3.1822557894,2.950721257,3.4289604244,12.6876821354,12.2383647089,19.9105333532,20.2272881824,20.0530902284619,14.0042186773993,12.0388414433589,10.63044622663,12.9987938311046,
PR,4111605,Ivatuba,4.5149020417,4.1717700228,5.6992373609,,6.1812801594,5.7537091041,4.0414995688,20.2507132286,16.2894004669,26.0216012006,14,6.4624178145,4.2763377859,23.8669184205,21.3927291134,9.6010891884,24.7409801641,32.4316664785,28.1089882634,30.3409322736,24.8025063352029,28.0084373547985,22.7878070177865,20.0343025040334,15.7561137346722,
PR,4111704,Jaboti,,,,38.2976263298,30.9064007967,14.3842727601,32.3319965501,30.3760698428,25.5976293051,20.6004342838,21,25.8496712581,29.934364501,35.8003776308,35.4086550843,37.032772584,34.2567417657,37.3270123621,36.8930470957,28.655324925,31.1350611441908,29.4088592225385,32.2468967232828,43.3395115393376,34.6634502162789,
